lines_of_code,cyclomatic_complexity,num_functions,num_classes,avg_function_length,defect
183,9,64,98,24,1
3295,13,143,32,194,1
1866,3,16,88,43,1
4538,27,112,5,137,1
3185,37,103,14,182,1
4560,20,110,51,17,1
1186,33,72,14,71,1
1801,13,178,70,116,1
339,24,41,3,122,1
1556,42,4,37,83,1
1388,24,148,5,50,1
2941,20,8,26,53,1
2034,27,89,69,108,1
801,18,68,21,165,1
3639,28,47,17,133,1
798,36,33,88,137,1
414,33,5,47,91,1
316,32,196,0,178,1
4551,7,97,60,198,1
3871,15,169,76,177,1
4284,14,61,18,102,1
1238,35,152,65,59,1
3227,40,27,95,10,1
3270,31,157,48,173,1
2880,31,67,48,26,1
752,26,94,96,170,1
1748,25,37,4,117,1
250,46,181,98,47,1
4763,6,120,40,152,1
3848,27,130,81,122,1
2063,32,87,61,45,1
3591,12,37,19,175,1
2059,47,73,76,181,1
3555,30,95,73,49,1
3150,24,193,55,143,1
4209,24,176,16,30,1
3787,22,49,3,60,1
1761,4,175,47,68,1
4396,19,132,22,187,1
1779,25,3,84,6,1
3400,5,164,57,105,1
4184,4,134,0,191,1
118,29,162,50,5,1
4422,9,52,98,179,1
3241,38,84,58,78,1
1159,40,31,5,120,1
3068,34,162,20,87,1
2703,8,87,82,57,1
390,11,170,36,136,1
470,34,176,83,91,1
2325,46,56,54,115,1
1968,32,18,10,120,1
522,32,142,49,131,1
2185,49,104,63,70,1
3471,5,122,69,8,1
3078,32,197,17,68,1
2137,5,186,29,44,1
3408,32,70,18,52,1
305,1,184,29,19,1
3919,6,181,16,176,1
1493,39,197,60,144,1
588,25,119,5,12,1
3437,27,60,17,31,1
1873,46,120,13,161,1
907,14,32,4,42,1
181,48,47,3,10,1
2965,9,150,8,21,1
4886,28,121,34,90,1
2636,24,132,42,199,1
3424,9,103,65,76,1
2081,36,153,71,140,1
1975,39,61,41,86,1
2051,37,140,27,175,1
4427,49,159,80,51,1
2377,42,124,71,71,1
3621,34,108,91,170,1
3421,3,114,93,135,0
4031,21,129,72,148,1
715,39,84,18,34,1
1696,37,189,74,130,1
4616,42,6,16,157,1
4557,36,22,59,145,1
4658,2,140,31,7,1
1213,17,151,75,125,1
2975,41,120,33,142,1
4564,29,163,76,113,1
4048,25,113,67,184,1
874,21,142,72,110,1
782,19,30,18,145,1
4536,29,150,36,96,1
1637,3,16,67,191,1
3714,39,110,56,150,1
4806,12,106,72,189,1
76,44,199,67,44,1
2720,26,143,83,46,1
933,39,130,29,23,1
176,31,150,53,87,1
1529,8,191,17,61,1
2378,35,15,29,28,1
368,5,19,62,177,1
2538,27,91,72,187,1
390,26,87,30,71,1
4839,27,94,95,106,1
4264,13,117,40,155,1
4923,23,89,23,9,1
4145,1,104,72,70,1
4530,28,21,11,91,1
1655,15,27,65,106,1
4231,13,19,71,117,1
2458,40,26,61,192,1
3103,5,177,43,139,1
2889,39,58,85,100,1
1158,26,67,88,102,1
4504,47,103,10,129,1
3254,7,153,91,19,1
3262,35,77,59,93,1
4592,49,78,80,83,1
1975,22,104,13,41,1
1128,9,88,44,117,1
4450,1,120,44,12,1
2026,15,107,49,7,1
2868,30,114,32,50,1
4679,3,150,43,72,1
2132,6,98,40,173,1
3610,31,142,84,51,1
2779,5,137,4,78,1
1213,4,122,58,142,1
1064,25,114,37,87,1
4786,11,22,96,153,1
3494,43,120,31,20,1
808,14,95,17,191,1
3144,25,98,84,192,1
4429,49,15,11,175,1
162,27,40,48,170,1
2470,29,193,54,16,1
4342,41,181,34,146,1
871,1,159,24,85,1
3689,46,10,22,74,1
2495,5,162,71,65,1
2249,21,37,93,195,1
4336,40,141,99,143,1
1869,37,38,24,16,1
326,34,45,4,190,1
1316,2,138,96,58,1
325,45,22,46,84,1
2961,18,61,96,60,1
1380,15,166,29,84,1
1943,46,58,12,101,1
2393,33,154,76,73,1
3355,11,75,5,190,1
2438,29,49,22,78,1
642,29,97,61,175,1
1437,8,95,92,14,1
4045,1,110,15,65,1
1584,30,98,18,166,1
4159,43,89,2,180,1
1113,10,62,99,13,1
3155,6,137,71,182,1
3954,45,60,44,32,1
3355,1,30,30,81,1
1953,9,21,1,47,1
3411,43,178,62,14,1
904,16,29,43,129,1
3554,3,168,10,73,1
2945,42,145,15,168,1
4100,2,196,24,103,1
3862,8,97,37,75,1
1965,30,64,85,80,1
3048,18,23,66,146,1
1391,3,135,69,153,1
2737,6,162,39,138,0
1911,45,152,11,190,1
2505,46,135,88,67,1
3842,13,8,38,98,1
2913,15,3,14,169,1
3201,22,104,43,49,1
3928,19,109,25,116,1
3112,44,132,76,151,1
1358,8,63,93,74,1
1751,14,194,39,47,1
4463,23,69,71,121,1
4555,25,138,13,113,1
3263,33,63,4,56,1
2068,1,165,40,7,1
296,1,131,42,173,1
2274,17,157,32,46,1
2908,18,109,50,41,1
1417,25,190,59,48,1
4409,15,33,78,24,1
4313,27,188,96,117,1
752,30,170,72,189,1
1973,9,62,71,69,1
1600,25,75,13,30,1
1383,34,134,59,146,1
1848,40,112,91,102,1
3505,40,177,31,98,1
3415,47,72,84,15,1
713,11,117,22,71,1
2677,15,171,22,26,1
2134,29,9,63,94,1
2985,30,123,84,104,1
4692,11,51,45,38,1
4791,1,14,35,163,1
4818,17,152,3,83,1
4517,11,72,43,76,1
4881,29,161,79,11,1
2199,46,29,25,146,1
3476,12,2,34,109,1
529,30,95,84,39,1
3007,44,180,9,12,1
3780,27,108,65,94,1
1400,36,173,63,28,1
4062,15,84,42,159,1
749,9,166,12,91,1
2697,31,45,98,141,1
1771,25,144,87,118,1
3209,15,87,91,7,1
383,34,47,59,51,1
713,16,153,33,40,1
828,23,57,83,129,1
1273,33,147,30,112,1
3504,29,83,14,16,1
3549,32,166,57,30,1
2547,32,128,38,21,1
990,16,66,22,44,1
2683,15,7,53,51,1
1066,21,20,67,98,1
4650,28,132,78,125,1
4583,14,75,42,27,1
3771,21,81,30,45,1
55,24,101,79,95,1
2316,35,107,65,171,1
4037,38,15,17,59,1
3842,43,192,1,163,1
562,7,185,49,32,1
3310,31,178,65,54,1
1024,22,17,32,73,1
2866,25,105,53,148,1
1026,46,144,95,199,1
2783,42,112,71,156,1
670,4,99,75,64,1
4700,33,3,87,143,1
4695,36,173,49,116,1
3891,26,44,42,110,1
643,29,62,53,104,1
1469,47,92,61,42,1
1992,6,120,18,123,1
672,19,137,7,30,1
3898,25,127,62,169,1
4579,10,60,57,6,1
3969,36,75,92,153,1
367,48,74,41,155,1
2632,43,57,50,182,1
1574,10,99,21,48,1
942,16,99,67,76,1
677,15,95,77,48,1
4303,49,189,73,139,1
3071,34,192,21,30,1
1504,46,121,61,70,1
2821,40,17,39,171,1
602,15,113,14,174,1
3640,1,58,8,141,1
2555,6,47,50,146,1
2135,19,52,69,81,1
725,43,18,37,17,1
1643,6,37,42,20,1
4447,4,198,41,101,1
2732,10,145,56,191,0
3828,43,3,57,99,1
3314,40,33,52,99,1
1987,9,120,70,137,1
665,1,103,83,104,1
4277,17,80,6,121,1
1681,41,135,68,152,1
994,28,2,62,76,1
3526,49,104,80,37,1
520,12,162,32,124,1
2005,46,132,91,94,1
2446,41,49,55,153,1
3956,39,145,12,132,1
2140,16,71,81,181,1
2873,14,140,12,15,1
2579,6,74,26,162,1
4223,47,172,20,76,1
1109,30,89,26,176,1
696,45,177,43,107,1
1403,26,124,88,5,1
2749,20,69,28,79,1
813,5,17,79,134,1
4121,15,166,2,59,1
2376,31,56,39,87,1
508,18,189,2,50,1
741,13,109,27,107,1
2622,43,86,2,9,1
2589,11,84,75,71,1
4219,44,32,16,33,1
868,12,56,78,157,1
4300,19,151,85,162,1
568,19,66,44,48,1
4520,1,109,77,176,1
4041,14,67,69,168,1
392,17,133,77,116,1
4693,2,151,34,82,1
2843,39,127,75,174,1
3224,38,51,42,51,1
4581,21,153,41,81,1
493,20,24,38,43,1
4624,23,30,97,63,1
3754,30,51,17,11,1
1950,1,30,84,171,1
1567,6,72,77,166,1
4182,15,174,94,142,1
1606,17,113,28,126,1
147,36,185,0,28,1
2911,26,157,1,101,1
1094,2,62,39,160,1
517,48,87,58,108,1
403,45,29,85,193,1
121,11,165,24,40,1
1425,43,90,71,192,1
1125,48,88,84,149,1
1295,10,125,98,126,1
1073,4,40,36,100,0
1870,19,183,47,85,0
1039,26,123,62,21,1
4605,39,26,39,140,1
2598,18,155,77,61,1
4862,44,51,19,97,1
4512,22,110,17,96,1
3771,42,119,73,98,1
3157,29,22,4,58,1
4752,15,65,4,62,1
2625,44,166,20,142,1
3096,33,1,73,153,1
798,42,15,81,98,1
1749,11,11,40,150,1
651,20,184,57,26,1
4765,27,166,5,177,1
304,15,93,81,131,1
3027,3,182,3,150,1
2774,16,23,32,24,1
885,28,106,4,21,1
1900,48,90,27,96,1
4814,42,165,58,188,1
3152,15,179,71,24,1
3699,40,61,26,131,1
2583,26,82,93,13,1
2356,34,79,5,137,1
4398,36,104,78,13,1
543,27,150,55,99,1
3355,14,66,71,34,1
1180,3,117,85,53,1
4481,3,55,1,108,1
3834,23,67,96,81,1
2150,5,26,16,45,1
4065,2,93,4,7,1
4090,38,120,2,105,1
1826,36,122,71,189,1
1917,2,38,9,32,1
2784,15,50,49,26,1
3381,2,151,89,188,1
3490,36,53,52,96,1
259,28,39,28,75,1
3163,14,151,79,8,1
2779,12,92,86,149,1
4119,30,112,57,129,1
4482,35,99,7,160,1
4820,8,194,74,79,1
4250,32,156,90,88,1
3811,20,60,74,184,1
4848,42,195,51,191,1
1197,15,138,11,71,1
3831,14,34,47,65,1
1340,26,1,61,193,1
3164,25,165,30,152,1
3928,19,196,27,52,1
2750,20,71,79,98,1
723,26,195,82,193,1
3025,32,58,17,29,1
2421,23,16,46,103,1
806,14,92,86,19,1
4346,22,64,77,81,1
4387,30,156,78,46,1
2951,28,70,64,196,1
1537,38,28,10,86,1
1017,40,146,76,86,1
3062,30,82,95,125,1
2402,3,171,43,132,1
4459,35,142,76,130,1
2893,4,22,38,140,1
932,39,142,65,53,1
547,34,19,79,115,1
3478,45,94,38,23,1
1955,11,19,40,45,1
1590,13,128,14,77,1
2048,2,167,65,144,1
1382,36,161,46,44,1
3416,30,166,24,164,1
1622,16,32,21,105,1
3714,32,14,92,98,1
3504,15,98,54,44,1
3866,23,151,97,25,1
1410,47,98,93,31,1
613,35,83,45,130,1
783,45,89,30,50,1
802,17,26,22,196,1
2406,18,50,0,40,1
4293,32,95,6,147,1
3024,16,127,39,25,1
4036,1,105,55,161,1
2765,14,197,0,141,1
1835,2,118,25,57,1
4837,6,108,76,195,1
2683,26,55,32,31,1
2142,44,195,5,147,1
1855,8,148,43,177,1
3413,24,184,4,109,1
4409,39,143,41,150,1
3105,43,187,32,49,1
1298,31,57,18,140,1
265,21,159,13,163,1
3995,20,69,98,120,1
4376,2,14,89,80,1
1775,43,22,94,166,1
2751,40,47,82,64,1
1250,20,83,58,13,1
3684,49,106,67,20,1
1590,22,128,33,124,1
4852,13,42,89,127,1
562,20,199,5,45,1
3761,44,61,71,191,1
3986,31,133,48,70,1
2402,23,24,68,127,1
3882,26,142,58,33,1
4496,43,48,63,152,1
852,30,15,87,75,1
4596,45,28,66,122,1
951,9,125,5,165,1
4208,39,161,39,6,1
1838,42,100,96,53,1
4650,32,47,76,84,1
2362,44,179,46,186,1
1749,40,85,80,45,1
3200,12,184,38,168,0
1258,12,194,35,183,1
3043,27,54,11,155,1
2592,46,129,30,57,1
1644,26,13,67,31,1
3491,43,80,25,40,1
1888,14,183,12,102,1
4909,14,101,40,175,1
3722,11,44,45,117,1
2952,34,84,55,105,1
2389,8,127,49,129,1
4571,39,54,72,31,1
2392,15,78,12,72,1
4978,4,195,43,15,1
549,1,79,5,196,1
3677,35,108,31,91,1
894,6,177,49,147,1
3713,2,70,23,64,0
1110,47,137,99,176,1
2731,19,171,19,67,1
1470,31,193,6,37,1
799,19,102,72,57,1
1997,23,192,21,5,1
1095,9,167,33,189,1
3461,19,95,6,24,1
4640,13,37,77,35,1
3524,8,26,13,176,1
1276,28,162,17,113,1
3023,27,86,54,165,1
1419,38,36,81,80,1
1088,42,46,84,165,1
1837,9,64,87,143,1
1702,15,113,36,156,1
4765,46,154,31,42,1
4772,34,10,81,50,1
4417,25,31,70,127,1
469,1,82,59,67,1
2947,11,58,15,122,1
4634,15,28,28,15,1
3352,26,163,73,108,1
845,47,113,38,105,1
2859,38,185,21,51,1
516,33,77,13,160,1
4585,49,148,14,100,1
1404,35,36,89,188,1
322,46,63,58,191,1
2799,27,70,0,92,1
3539,12,172,11,174,1
3918,20,141,46,27,1
3701,12,161,54,77,1
1005,37,115,86,71,1
3459,6,178,60,171,1
1969,20,173,70,143,1
2982,23,183,81,80,1
237,15,50,39,21,1
257,28,84,88,23,1
123,34,52,27,163,1
4818,8,47,67,88,1
2669,20,171,22,6,1
1099,6,87,33,195,1
1931,26,138,1,152,1
564,49,106,77,58,1
3378,18,78,11,95,1
329,14,114,1,123,1
3036,20,48,38,116,1
4905,42,196,36,12,1
605,45,78,31,160,1
3429,49,125,20,142,1
340,1,105,26,117,1
4930,23,117,38,171,1
2923,40,183,42,121,1
3068,16,42,84,100,1
1672,45,31,15,43,1
4887,39,158,6,188,1
3601,19,70,47,171,1
4228,8,7,88,99,1
3325,24,160,13,196,1
2061,44,42,10,151,1
2739,16,154,74,184,1
132,13,140,51,50,1
4045,30,142,13,24,1
697,13,41,99,12,1
4296,21,43,40,69,0
3742,19,30,98,195,1
1807,27,9,72,148,1
3389,38,78,1,157,1
3707,44,148,98,149,1
4260,38,196,17,43,1
3202,23,25,1,29,1
775,16,131,13,44,1
1157,46,37,3,10,1
2875,24,156,16,11,1
4955,44,74,28,173,1
2251,16,188,50,102,1
1890,49,74,91,57,1
4398,16,188,6,122,1
2545,11,148,80,10,1
3994,26,69,28,126,1
874,16,120,95,199,1
4652,41,136,74,19,1
1784,15,72,34,76,1
400,18,93,35,24,1
4963,40,32,48,162,1
2223,18,108,85,153,1
3335,35,152,4,81,1
884,5,25,96,129,1
2037,2,112,71,69,1
3871,30,20,70,86,1
3721,31,53,6,142,1
3052,25,113,93,143,1
2559,43,103,59,152,1
2722,31,21,5,181,1
3492,19,29,30,96,1
4208,34,62,45,95,1
4896,18,72,21,18,0
4171,39,162,76,102,1
4146,48,47,61,171,1
1987,33,42,69,52,1
347,45,98,41,150,1
2351,3,9,53,25,1
3988,18,79,13,103,1
1644,36,94,66,82,1
3415,26,164,27,17,1
3265,28,7,22,85,1
4354,32,195,34,74,1
3347,49,162,34,185,1
1531,37,104,73,44,1
4429,7,99,24,191,1
3724,28,184,95,34,1
3232,32,37,63,170,1
4495,41,70,16,30,1
3201,36,183,50,71,1
3837,22,164,27,146,1
1823,9,119,12,73,1
1401,17,138,23,118,1
1367,10,41,52,73,1
4329,27,179,26,28,1
2080,17,5,78,162,1
261,32,165,43,101,1
1324,44,57,90,195,1
4312,42,29,47,76,1
3664,11,56,64,115,0
3784,45,97,98,185,1
1235,25,31,51,64,1
924,17,96,93,110,1
4552,27,180,19,135,1
3513,15,13,99,163,1
2535,5,29,79,82,1
4550,43,109,4,75,1
4420,13,87,67,46,1
3448,6,186,47,110,0
4937,42,156,77,184,1
185,20,105,4,18,1
382,3,159,73,126,1
1076,28,175,45,46,1
3283,3,193,10,164,1
1585,33,188,21,151,1
2174,2,30,12,129,1
2282,37,196,40,164,1
4007,29,102,61,32,1
2667,14,54,37,158,1
1002,7,86,24,181,1
3419,44,64,74,190,1
3403,4,140,79,180,1
2036,21,12,27,120,1
4617,25,184,84,31,1
3513,9,147,8,115,1
214,12,36,69,134,1
2041,12,115,17,174,1
2755,5,142,92,32,1
1789,29,132,25,97,1
4309,27,133,37,67,1
153,39,42,15,128,1
4741,49,107,71,69,1
4265,20,60,45,82,1
1177,29,37,91,43,1
413,19,31,86,89,1
1619,36,124,47,29,1
418,33,57,30,199,1
3999,8,180,2,10,1
3807,30,43,15,156,1
3447,34,55,12,116,1
4280,31,89,68,164,1
2142,1,84,23,42,1
1565,35,9,72,147,1
644,19,76,78,5,1
1495,46,52,5,142,1
3672,18,108,87,69,1
815,46,77,97,113,1
3266,17,181,65,12,1
1390,42,107,4,120,1
1636,31,33,91,41,1
3700,20,2,95,84,1
4681,29,23,17,195,1
683,39,16,42,62,1
4806,43,176,64,21,1
508,21,105,31,127,1
2522,9,132,28,64,1
1730,30,153,83,51,1
4900,33,68,4,194,1
1943,18,195,8,193,1
2165,49,108,22,165,1
558,10,39,93,32,1
785,1,109,96,174,1
2801,28,116,14,157,1
2221,33,22,55,118,1
2893,39,188,57,71,1
341,18,164,54,56,1
4566,43,177,83,115,1
1968,45,89,48,75,1
861,9,33,46,153,0
2147,28,77,66,124,1
2059,23,147,88,126,1
4328,26,71,1,155,1
4392,49,113,6,162,1
699,43,6,60,75,1
2647,33,28,32,171,1
610,20,95,0,33,1
819,16,193,23,176,1
4701,19,14,59,81,1
553,32,108,31,26,1
677,11,140,62,21,1
3434,46,95,14,83,1
3912,44,59,0,164,1
3409,40,199,36,56,1
4306,47,100,96,58,1
2224,26,81,78,103,1
3577,1,8,22,28,1
2587,38,78,19,63,1
2336,12,10,60,84,1
2273,9,86,71,141,1
2307,8,101,78,69,1
3630,31,80,6,66,1
2045,20,198,30,133,1
683,19,48,48,25,1
550,32,88,80,96,1
1613,5,182,65,167,1
4125,31,50,26,140,1
1224,22,47,59,107,1
1648,20,157,6,173,1
2208,12,102,37,166,1
3763,19,9,55,122,1
2034,37,66,28,60,1
569,2,69,13,11,1
1967,4,54,39,13,1
1378,30,144,47,143,1
982,23,136,1,87,1
1591,21,22,48,36,1
457,5,143,85,16,1
1581,7,121,96,11,1
673,12,156,44,123,1
2816,41,157,37,108,1
4697,11,32,64,57,1
2877,46,16,0,152,1
4465,14,33,90,153,1
716,39,164,79,78,1
677,3,167,82,37,1
3158,23,178,3,112,1
3326,3,196,1,68,1
1834,36,99,6,149,1
1183,39,14,46,173,1
1559,24,39,17,148,1
3439,41,199,79,198,1
1908,33,20,78,93,1
1665,32,50,7,108,1
3903,30,167,72,90,1
4755,36,8,81,46,1
4624,3,123,97,41,0
4733,6,30,89,28,1
3915,32,84,74,124,1
4738,6,148,57,111,1
2461,43,28,38,77,1
358,4,70,61,96,1
4412,4,182,1,70,1
1882,13,148,29,136,1
4831,49,151,91,113,1
2357,43,73,12,158,1
2050,3,39,14,127,1
716,35,34,62,110,1
1734,44,150,26,70,1
3126,47,88,86,186,1
495,16,57,28,186,1
4433,24,175,0,105,1
1131,40,18,39,170,1
3193,24,8,11,181,1
4939,46,61,70,25,1
3801,24,158,7,60,1
4920,38,122,6,98,1
4422,5,177,84,76,1
1595,19,191,57,112,0
3695,7,177,90,181,1
4881,30,43,40,71,1
3257,25,93,21,75,1
2833,1,145,84,54,1
163,2,72,18,65,1
821,8,171,33,33,1
1062,4,183,46,77,1
3733,47,190,66,101,1
3300,32,22,66,29,1
1302,46,17,67,10,1
3152,38,68,43,199,1
4253,49,148,91,18,1
4427,6,157,91,111,1
2718,44,174,57,173,1
2626,49,142,41,95,1
4140,40,159,75,173,1
1477,33,31,37,189,1
3291,37,3,49,127,1
927,10,22,48,104,1
1248,24,126,10,82,1
503,36,181,55,160,1
4654,3,54,0,58,1
1313,47,27,67,123,1
2193,37,160,45,78,1
3635,27,31,49,155,1
4236,24,116,31,179,1
4378,16,167,4,165,1
4804,47,190,60,175,1
3108,32,57,3,172,1
2906,16,67,48,170,1
961,9,103,42,197,1
2821,16,62,47,18,1
1517,16,91,96,154,1
490,4,33,62,111,1
1045,49,60,14,197,1
2161,11,158,7,147,1
4150,24,141,32,146,1
3779,47,148,19,195,1
3518,31,136,88,109,1
4762,24,76,97,122,1
3889,24,149,62,12,1
4510,24,141,72,130,1
2888,36,30,43,44,1
4770,32,49,15,51,1
4652,15,186,12,158,1
572,22,46,5,49,1
755,34,2,73,11,1
1809,39,147,27,121,1
299,12,27,37,62,0
4394,17,135,76,101,1
1424,41,178,49,108,1
1876,42,53,74,165,1
2180,2,74,90,148,1
3528,39,41,55,89,1
1153,6,140,54,50,1
4043,31,145,85,36,1
308,49,56,25,65,1
4267,25,77,29,196,1
1197,28,120,45,148,1
954,45,21,51,107,1
2189,26,73,84,147,1
3228,4,14,72,163,1
4197,29,108,75,6,1
4439,15,22,78,48,1
2397,34,137,81,71,1
1641,33,6,6,8,1
2291,16,157,92,129,1
3678,40,122,25,102,1
904,39,172,21,182,1
800,5,16,26,192,1
4099,34,44,58,164,1
2417,22,29,97,175,1
288,37,21,44,124,1
2745,10,66,37,130,1
4686,31,72,10,22,1
1366,14,36,21,56,1
2354,34,131,95,134,1
157,19,185,99,96,1
1654,37,49,11,145,1
1958,21,41,60,151,1
2280,37,92,59,184,1
3827,24,178,17,13,1
416,32,14,8,135,1
4976,30,151,74,103,1
2959,37,112,36,117,1
3644,38,66,17,55,1
2971,17,168,57,69,1
4318,46,149,92,157,1
1790,36,43,29,166,1
2868,31,174,13,30,1
1403,43,176,97,119,1
501,17,197,81,97,1
4616,14,30,32,56,1
4466,6,168,72,60,0
4586,30,42,49,173,1
2496,19,24,15,62,1
2285,27,59,6,58,1
3559,40,193,58,89,1
934,37,54,66,172,1
3569,31,59,5,98,1
792,16,126,2,9,1
2089,13,79,14,99,1
2612,15,60,52,128,1
1310,26,38,57,73,1
4326,29,130,66,130,1
4555,1,193,50,179,1
2384,33,136,53,111,1
435,34,11,22,183,1
652,34,170,64,145,1
492,48,183,24,194,1
3357,34,169,96,96,1
2682,21,131,3,22,1
4017,7,139,53,195,0
3351,1,60,44,98,1
2351,1,138,32,76,1
4500,18,140,32,120,1
3616,32,196,64,96,1
2526,31,129,23,153,1
4620,18,40,95,81,1
4060,16,39,44,14,1
2439,1,16,55,8,1
1880,44,116,44,109,1
4123,11,99,26,91,1
3464,30,153,68,73,1
4879,41,156,47,14,1
2316,28,171,28,55,1
645,26,7,40,187,1
240,23,80,91,138,1
3512,10,81,74,120,1
693,11,117,29,106,0
4239,45,157,87,47,1
1168,44,82,52,56,1
3817,6,122,89,96,1
1717,29,76,65,109,1
1155,22,191,97,59,1
4485,14,139,79,26,0
2905,6,129,1,169,1
2209,44,127,11,172,1
4448,20,28,6,116,1
4196,11,119,50,148,1
855,2,46,58,176,1
750,44,82,77,147,1
3841,25,3,31,144,1
4806,15,142,70,89,1
1850,38,167,52,120,1
1957,5,25,35,85,1
1186,15,163,53,154,1
4181,26,30,50,64,1
672,11,168,98,170,1
2946,47,95,81,178,1
1465,33,122,95,70,1
2112,37,139,76,117,1
2737,36,66,73,20,1
4312,41,39,11,170,1
1738,38,28,2,42,1
4208,11,192,85,5,1
252,35,131,83,134,1
1588,9,121,72,24,1
1174,11,84,9,186,1
944,41,74,59,165,1
1605,33,119,65,129,1
2500,45,113,88,189,1
836,33,6,51,21,1
1025,27,164,6,178,1
4979,18,131,56,88,1
4338,11,87,66,117,1
2996,47,20,68,25,1
2249,30,198,80,178,1
3927,16,121,87,171,1
4531,24,185,50,42,0
3329,1,52,6,65,1
3086,11,9,14,172,1
4125,6,105,94,7,1
4317,12,75,12,126,1
386,26,68,36,177,1
3717,19,198,3,15,1
2989,1,50,10,132,1
654,34,134,63,62,1
2586,20,43,98,42,1
715,12,56,13,178,1
2967,24,17,81,24,1
1282,32,32,7,86,1
3837,33,11,32,34,1
401,39,154,8,182,1
1811,10,146,26,36,1
2945,22,30,47,195,1
3816,48,192,35,186,1
4620,47,107,20,127,1
2574,41,160,99,7,1
1199,14,57,18,106,0
4588,4,62,17,113,1
4400,29,135,13,133,1
119,6,133,61,110,1
627,47,70,89,173,1
4640,40,142,2,72,1
4134,42,83,34,49,1
4926,39,103,95,39,1
2500,49,46,67,57,1
4996,25,12,67,144,1
178,45,127,12,125,1
1556,8,83,87,7,1
4138,11,50,8,50,1
1698,1,108,22,166,1
3217,6,79,8,7,1
2598,38,73,48,40,1
1529,28,169,49,142,1
1852,32,8,26,157,1
57,9,3,53,56,1
269,34,52,72,69,1
774,49,78,28,164,1
4247,2,139,97,70,1
2099,22,48,44,136,1
3835,39,140,85,63,1
3962,23,51,38,166,1
2792,3,4,9,191,1
820,43,114,81,45,1
4979,45,145,46,115,1
789,16,115,48,57,1
4345,41,29,16,145,1
4171,30,110,62,8,1
2067,19,151,37,124,1
4247,44,62,71,9,1
246,26,128,30,65,1
559,16,79,42,179,1
2045,22,140,58,40,1
1064,6,48,63,119,1
3151,37,161,88,91,1
972,5,141,85,6,1
2396,43,95,34,195,1
3254,14,166,84,130,1
1841,24,121,12,124,1
1605,14,114,39,7,1
70,9,178,80,87,1
1972,40,125,5,78,1
1114,11,12,44,126,1
2033,10,26,33,87,1
1949,31,95,12,162,1
3593,25,113,14,161,1
1016,20,94,64,173,1
2556,31,65,81,68,1
563,16,3,10,66,0
3624,37,136,48,51,1
3165,6,123,43,158,1
90,43,90,91,117,1
312,11,158,3,58,1
1082,48,43,32,128,1
3174,40,142,96,196,1
1869,19,17,63,156,1
177,1,117,46,190,1
2628,27,199,14,47,1
4670,21,168,36,31,1
4902,41,194,94,41,1
3063,14,136,87,97,1
3261,20,134,71,36,1
943,35,146,52,72,1
2856,37,66,96,15,1
2329,31,130,46,112,1
4233,2,188,16,42,1
2863,18,124,65,179,1
1837,21,131,28,191,1
4782,25,113,68,115,1
2298,13,7,61,150,1
3083,36,175,41,32,1
2458,17,30,95,197,1
2229,46,35,51,81,1
226,12,59,31,106,1
3173,42,190,58,5,1
71,22,175,37,121,1
702,24,119,17,186,1
3440,15,17,74,93,1
832,7,53,27,183,1
217,3,161,25,11,1
1111,20,63,36,24,1
922,43,125,51,90,1
1831,26,170,40,77,1
1446,45,176,43,142,1
681,28,62,63,151,1
1651,35,99,21,36,1
2931,45,7,91,158,1
1500,40,115,68,164,1
1913,9,183,66,120,0
771,7,166,34,128,1
4585,40,90,45,191,1
3386,14,69,97,64,1
292,18,39,44,172,1
2698,10,157,78,155,1
4688,35,78,22,128,1
4422,48,157,58,101,1
4695,15,109,34,36,1
452,45,103,77,192,1
1503,4,183,60,127,1
1046,48,60,86,154,1
4221,19,194,8,26,1
3200,48,4,14,136,1
4463,28,20,43,45,1
3551,44,102,43,75,1
1236,23,179,43,174,0
1431,22,198,72,163,1
4474,22,55,31,133,1
1904,34,46,57,15,1
1954,40,47,61,25,1
3716,11,86,16,41,1
1998,44,76,59,176,1
4083,38,70,66,36,1
4621,48,142,52,82,1
3577,31,133,61,34,1
1802,27,32,46,20,1
1787,5,122,75,34,1
1863,42,90,37,102,1
2004,29,170,58,114,1
4059,5,168,32,123,1
587,18,95,63,50,1
2440,29,148,96,41,1
1839,2,45,26,148,1
1240,14,140,14,179,1
3986,23,169,67,161,1
1545,29,138,29,70,1
2237,39,117,80,47,1
4573,8,130,40,23,1
3420,4,184,66,182,1
1309,37,144,57,22,1
4125,32,45,97,159,1
3080,49,175,92,39,1
4745,38,169,15,116,1
146,29,44,88,42,1
4623,29,126,10,117,1
4636,1,114,88,155,1
1369,3,71,76,31,1
4551,42,186,66,191,1
764,45,183,19,22,1
2544,19,25,20,21,1
2796,14,12,48,5,1
4093,32,146,14,120,1
634,23,193,71,15,1
1003,43,79,38,117,1
2947,26,182,52,28,1
2080,18,64,93,48,1
643,43,191,17,137,1
1881,15,15,71,109,1
405,25,120,9,115,1
1726,36,69,39,137,1
3168,43,99,55,177,1
161,38,134,58,120,1
3784,22,157,18,156,1
4520,18,154,72,10,0
894,12,75,72,102,1
2223,27,107,50,181,1
3128,48,129,91,79,1
2659,20,157,18,18,1
1433,16,143,30,91,1
4020,46,46,47,198,1
411,49,192,42,81,1
728,15,165,25,37,1
2861,10,183,27,46,1
2872,39,56,94,170,1
1781,5,74,57,79,0
