loc,complexity,args,nesting_depth,returns,variables,methods_called,is_smelly
27,2,0,0,0,4,3,0
20,1,0,1,1,4,1,0
214,14,4,5,11,14,1,1
124,24,6,2,6,10,22,1
23,2,0,1,1,2,3,0
92,33,0,6,9,17,20,1
75,25,0,3,9,15,16,1
68,38,8,4,4,19,15,1
126,34,6,9,14,28,16,1
27,2,2,1,1,1,3,0
118,17,11,7,12,27,15,1
18,4,3,2,2,4,3,0
18,4,3,0,0,4,1,0
122,37,10,9,10,29,19,1
228,3,6,5,4,24,23,1
240,38,6,4,8,10,9,1
284,39,8,6,5,13,2,1
116,30,5,4,8,27,9,1
20,1,3,1,1,2,3,0
94,36,11,6,8,28,8,1
131,34,7,4,5,20,18,1
17,1,3,0,2,3,3,0
159,18,6,4,14,13,10,1
12,3,0,2,2,4,3,0
8,4,2,2,2,1,0,0
125,18,8,7,8,27,9,1
17,3,1,2,0,2,3,0
296,29,6,5,4,26,12,1
227,17,5,6,7,21,23,1
152,37,7,9,11,16,16,1
18,2,1,1,1,1,1,0
275,8,1,5,2,10,0,1
144,38,6,5,4,13,20,1
218,35,7,7,12,17,20,1
163,30,5,8,13,13,8,1
131,8,0,4,5,6,22,1
268,35,11,7,5,24,20,1
267,11,11,9,12,12,21,1
7,1,1,2,1,1,1,0
8,4,1,0,0,2,2,0
15,2,2,0,2,1,2,0
25,3,2,1,2,4,1,0
27,3,3,0,0,3,0,0
6,1,2,0,2,2,3,0
65,21,9,9,8,16,13,1
124,28,11,9,4,19,8,1
95,30,8,8,6,14,15,1
168,28,6,5,5,23,16,1
24,4,1,2,0,2,2,0
136,15,11,4,4,26,10,1
240,28,10,8,9,22,10,1
17,2,3,0,2,1,2,0
27,2,0,1,2,2,0,0
270,1,3,4,2,26,17,1
158,21,11,4,14,25,9,1
84,11,10,7,7,10,12,1
128,27,10,8,5,18,20,1
27,1,1,2,2,3,0,0
26,3,2,1,2,1,3,0
142,20,11,4,4,15,8,1
115,37,9,4,6,16,8,1
29,1,2,2,0,2,0,0
286,12,3,5,9,13,8,1
209,14,7,7,13,24,14,1
51,19,4,3,2,22,8,1
25,1,2,1,1,4,1,0
67,16,6,4,10,23,12,1
12,2,2,0,0,3,2,0
81,34,6,4,14,21,19,1
115,27,7,7,5,23,21,1
216,35,7,7,13,14,21,1
163,14,5,6,7,27,12,1
178,22,7,7,13,13,18,1
108,16,8,8,11,19,13,1
274,33,9,6,10,19,8,1
134,25,5,3,13,7,11,1
23,1,2,1,1,2,2,0
28,3,3,2,0,2,1,0
23,1,3,1,1,3,2,0
10,2,0,1,2,3,0,0
11,1,2,2,1,3,1,0
258,13,8,6,13,27,22,1
23,4,3,0,0,2,2,0
211,14,6,8,9,17,20,1
169,36,6,6,5,15,8,1
6,1,3,0,2,3,0,0
280,35,6,8,6,19,17,1
5,2,0,0,1,1,3,0
29,2,1,0,0,1,0,0
198,17,7,8,7,24,16,1
242,19,5,5,6,13,17,1
13,1,1,2,2,1,2,0
9,4,3,0,1,4,0,0
87,12,11,8,9,14,23,1
197,35,5,7,14,28,24,1
21,1,3,2,1,1,3,0
25,3,3,0,2,2,2,0
296,11,5,6,9,10,10,1
74,8,5,8,9,24,21,1
28,1,3,0,0,4,2,0
108,10,6,6,8,15,11,1
6,4,1,0,2,3,1,0
239,24,8,5,12,14,14,1
14,4,3,1,0,1,3,0
145,36,10,6,7,23,18,1
15,2,3,1,1,1,1,0
240,29,11,4,12,15,18,1
124,3,5,8,3,24,9,1
21,2,3,0,0,1,1,0
6,3,1,2,0,2,1,0
98,36,7,8,12,26,12,1
24,4,3,0,0,4,1,0
134,35,5,9,12,17,13,1
8,2,0,0,1,1,2,0
24,1,2,0,0,3,1,0
12,3,0,0,1,3,1,0
220,13,5,5,9,23,8,1
11,3,0,1,1,4,1,0
246,39,0,3,7,12,5,1
98,31,6,8,9,20,10,1
5,2,0,2,1,3,3,0
187,13,8,4,5,26,8,1
125,22,10,9,4,23,15,1
23,2,1,2,0,3,1,0
90,15,10,9,7,29,8,1
19,4,3,1,1,4,1,0
67,24,6,4,8,10,21,1
9,4,3,2,2,3,3,0
28,1,3,1,0,3,3,0
19,4,0,0,2,3,2,0
226,20,6,7,9,16,22,1
241,30,8,8,5,10,19,1
23,1,1,0,2,1,0,0
145,20,7,5,7,25,15,1
18,4,2,2,0,4,0,0
26,1,0,2,0,1,3,0
5,3,6,2,5,1,21,0
118,24,6,5,4,18,14,1
75,25,7,9,10,19,10,1
106,23,7,8,4,10,12,1
5,3,1,0,2,2,0,0
101,35,5,9,7,27,23,1
7,1,2,1,1,2,0,0
134,16,7,6,4,20,15,1
276,11,11,3,1,24,12,1
26,1,2,0,0,1,1,0
140,35,7,4,4,25,20,1
162,22,10,4,4,28,9,1
75,17,7,4,13,15,21,1
81,18,2,3,11,22,18,1
24,4,0,0,1,2,0,0
22,3,3,1,1,1,0,0
138,10,9,9,5,24,16,1
256,15,8,9,12,26,22,1
12,1,3,1,1,4,0,0
24,3,3,1,2,1,0,0
28,2,1,2,1,3,1,0
235,20,9,6,8,13,15,1
237,22,10,4,14,14,22,1
67,25,6,8,10,22,15,1
21,3,3,0,0,1,2,0
244,21,8,8,7,10,15,1
282,12,11,9,13,14,18,1
27,2,3,2,1,2,1,0
72,38,6,4,6,21,13,1
73,15,5,1,14,13,18,1
24,1,1,0,2,1,2,0
258,25,11,7,9,13,20,1
5,3,3,2,0,1,3,0
14,3,3,1,2,4,3,0
24,1,1,1,1,1,0,0
28,2,2,2,2,2,1,0
265,39,9,7,11,27,19,1
22,2,0,1,2,4,2,0
176,17,1,6,11,29,11,1
66,29,6,6,7,10,13,1
147,15,6,7,11,23,11,1
170,35,5,9,5,13,23,1
245,37,7,7,5,2,22,1
219,17,5,6,11,29,11,1
68,17,6,7,14,29,18,1
77,21,11,7,4,22,22,1
16,5,1,0,4,25,8,0
60,19,9,6,11,19,24,1
5,2,0,0,0,2,3,0
204,22,8,9,5,22,19,1
14,2,2,0,1,2,3,0
96,24,7,4,10,13,22,1
69,34,9,6,7,28,16,1
28,1,1,1,0,1,3,0
19,2,3,2,0,1,2,0
7,2,3,1,2,2,1,0
103,23,11,1,13,10,16,1
20,4,0,1,2,2,1,0
16,4,3,2,0,4,3,0
131,37,11,4,11,26,17,1
256,22,8,4,10,14,17,1
8,3,0,2,2,4,1,0
8,1,2,2,2,1,0,0
15,3,1,2,0,1,0,0
285,23,7,5,8,21,20,1
18,1,0,2,2,2,0,0
192,15,8,6,13,19,18,1
165,24,9,4,13,13,23,1
215,14,10,8,14,12,15,1
16,2,3,1,2,3,2,0
10,4,0,1,0,1,0,0
17,3,3,2,2,1,0,0
124,22,6,7,4,12,12,1
147,32,6,1,11,9,15,1
12,4,2,1,2,1,1,0
28,4,2,1,1,3,3,0
27,1,3,1,2,4,3,0
19,3,3,2,1,2,1,0
84,29,11,7,13,23,11,1
28,1,2,1,0,3,1,0
7,4,3,0,1,3,1,0
252,37,7,6,7,20,17,1
91,10,5,5,9,26,21,1
14,2,3,1,2,3,1,0
122,14,9,7,9,23,24,1
198,26,7,6,12,20,15,1
293,22,8,9,9,18,10,1
22,4,2,0,2,4,0,0
19,3,3,2,1,1,2,0
18,2,2,1,2,3,2,0
29,4,3,2,1,3,1,0
152,36,5,6,6,23,24,1
243,19,10,8,13,20,10,1
19,3,0,0,1,1,1,0
84,2,7,2,5,5,0,1
39,33,5,8,5,3,2,1
210,29,10,9,13,14,13,1
181,26,11,7,11,24,12,1
13,3,2,2,0,2,1,0
12,2,0,0,0,4,0,0
5,1,2,0,1,2,0,0
101,21,10,6,6,13,11,1
27,2,0,1,0,2,1,0
253,31,10,8,9,12,10,1
17,1,0,0,0,1,2,0
19,1,3,0,0,1,1,0
16,3,2,2,1,3,2,0
5,4,0,1,1,3,0,0
233,31,7,9,10,14,11,1
13,1,3,1,2,1,0,0
151,14,5,5,11,20,21,1
9,3,0,1,2,1,0,0
114,29,6,6,7,15,10,1
21,2,1,2,2,2,2,0
95,37,6,9,8,27,11,1
28,3,2,0,1,4,2,0
15,1,0,2,1,1,2,0
17,2,3,0,1,3,2,0
261,26,0,5,0,4,15,1
14,1,2,0,1,4,0,0
5,1,0,0,1,4,2,0
21,1,3,0,1,2,2,0
14,1,1,2,2,1,0,0
70,17,11,9,2,7,0,1
9,3,1,1,2,2,3,0
27,1,3,1,1,4,2,0
149,17,11,4,11,15,12,1
7,2,2,1,0,1,3,0
100,34,10,6,8,12,20,1
178,9,9,7,12,14,6,1
18,3,3,0,2,3,2,0
219,18,11,5,10,13,1,1
297,15,8,8,14,26,19,1
9,1,3,1,2,4,2,0
19,4,3,2,2,2,0,0
265,38,11,9,10,13,17,1
12,1,0,2,2,4,1,0
267,37,0,4,12,29,2,1
18,4,0,2,1,4,0,0
14,4,0,1,1,2,0,0
127,35,5,9,5,16,19,1
256,13,9,4,9,26,9,1
22,2,0,0,2,3,0,0
12,2,2,0,0,2,0,0
15,1,1,0,1,1,3,0
28,1,2,2,1,3,0,0
22,3,3,0,1,4,0,0
150,38,6,5,11,22,24,1
181,29,7,6,11,14,13,1
130,36,7,8,5,25,22,1
155,36,5,6,4,29,24,1
264,27,9,8,8,25,8,1
22,1,1,2,0,4,2,0
22,3,3,1,0,4,0,0
182,23,6,6,11,7,11,1
135,22,6,9,7,16,23,1
28,4,3,2,2,3,3,0
18,2,3,2,1,2,0,0
127,33,5,9,13,24,9,1
18,2,3,1,1,1,3,0
26,2,0,2,1,1,1,0
14,1,3,2,0,1,0,0
27,1,3,0,2,3,1,0
219,38,7,6,6,20,16,1
85,25,9,9,13,22,12,1
273,17,11,5,8,21,14,1
27,1,0,0,2,1,3,0
204,20,7,6,7,15,8,1
292,15,8,5,11,15,24,1
7,4,2,1,0,4,3,0
27,3,2,2,1,4,1,0
5,4,0,2,2,3,2,0
29,3,1,0,2,3,2,0
229,15,10,7,8,15,16,1
111,24,7,6,10,14,13,1
26,3,3,1,0,2,0,0
28,3,2,2,0,2,2,0
149,19,9,6,4,11,23,1
13,4,3,1,0,3,1,0
23,3,0,2,1,2,2,0
16,2,1,1,1,4,2,0
107,30,5,8,5,27,21,1
22,2,0,2,0,2,0,0
129,13,11,5,12,21,21,1
257,34,10,5,6,29,15,1
27,1,1,1,1,3,3,0
297,14,8,5,12,17,12,1
13,3,1,2,1,4,0,0
106,21,9,4,14,29,14,1
17,1,3,2,0,1,3,0
240,39,6,9,8,22,15,1
5,4,0,1,2,4,1,0
129,13,11,5,5,19,15,1
22,4,0,1,2,1,1,0
216,24,5,6,12,29,24,1
21,4,0,0,0,1,1,0
7,2,3,2,0,2,2,0
8,2,0,2,1,4,2,0
10,2,3,0,2,4,3,0
18,3,0,1,2,4,0,0
78,33,7,5,2,8,10,1
247,11,10,8,14,11,17,1
13,3,1,2,2,1,0,0
19,1,0,1,0,1,2,0
23,3,1,2,1,2,1,0
162,32,11,6,12,10,9,1
7,2,3,0,2,1,2,0
25,2,2,2,0,4,3,0
99,32,5,8,13,15,21,1
278,17,8,9,13,26,24,1
248,31,8,8,10,15,13,1
133,29,9,7,11,10,12,1
5,2,0,1,2,1,3,0
145,10,11,5,10,4,24,1
101,35,11,6,5,25,23,1
282,30,9,8,13,20,23,1
168,12,4,7,1,26,8,1
27,2,1,1,0,3,0,0
192,23,5,7,5,25,11,1
69,14,8,6,13,19,18,1
240,31,9,6,7,25,17,1
187,11,7,8,5,17,13,1
112,14,9,7,9,17,22,1
6,4,1,2,0,1,0,0
251,25,7,4,14,24,13,1
25,1,2,0,1,3,0,0
196,27,9,6,5,10,24,1
107,19,10,8,6,23,11,1
21,4,1,1,2,2,0,0
298,16,6,7,13,27,15,1
106,23,8,9,6,14,13,1
9,3,3,1,0,4,3,0
21,2,2,0,2,3,1,0
18,3,2,1,2,3,2,0
243,14,7,5,13,23,24,1
9,3,2,1,0,4,3,0
102,4,8,6,9,5,13,1
6,1,0,0,0,3,2,0
95,17,3,3,11,7,1,1
5,3,2,2,1,2,3,0
19,3,2,1,1,2,2,0
22,4,3,2,0,1,1,0
159,13,10,7,11,16,17,1
28,1,1,2,1,3,2,0
6,2,0,0,0,1,2,0
14,3,1,0,1,2,2,0
20,2,1,2,0,3,0,0
22,3,1,0,1,4,0,0
222,21,11,7,6,22,19,1
120,15,6,4,6,20,8,1
102,19,11,9,5,25,21,1
12,1,2,1,1,3,3,0
172,20,7,9,14,15,8,1
18,2,3,1,2,3,1,0
291,37,7,7,9,11,10,1
25,3,0,1,2,1,0,0
278,10,10,9,8,23,23,1
13,2,3,2,1,2,1,0
256,29,10,5,13,17,8,1
280,10,5,9,13,13,11,1
251,22,5,6,7,5,8,1
204,11,6,6,10,29,10,1
159,22,5,9,12,19,8,1
5,1,2,0,1,4,1,0
24,4,3,1,2,4,0,0
21,3,2,1,1,3,0,0
15,2,2,2,2,1,3,0
140,24,9,4,10,20,12,1
18,2,2,1,0,1,0,0
175,36,6,4,7,12,24,1
112,25,9,5,8,13,14,1
13,1,2,2,1,2,3,0
240,34,7,7,9,16,20,1
173,15,10,4,9,28,16,1
92,36,8,6,6,28,9,1
117,30,11,5,12,1,3,1
16,4,3,1,2,1,1,0
211,11,5,9,13,15,17,1
27,3,0,0,2,3,3,0
12,4,0,1,0,4,0,0
83,27,7,4,10,27,24,1
11,3,2,1,0,3,2,0
8,3,2,1,1,1,2,0
67,32,8,8,5,25,11,1
177,17,6,8,10,11,11,1
38,16,10,2,2,24,23,1
156,36,0,8,1,18,11,1
226,27,6,5,14,28,19,1
25,4,3,2,2,3,3,0
160,12,7,9,11,23,11,1
19,3,2,1,0,3,3,0
134,39,5,7,9,25,10,1
209,36,6,6,6,15,12,1
128,12,6,7,12,16,12,1
219,34,11,8,12,22,17,1
28,4,2,2,1,2,3,0
138,22,8,4,6,10,15,1
18,3,3,1,1,3,1,0
6,3,1,2,0,1,1,0
276,18,5,8,11,26,11,1
14,1,3,0,1,4,0,0
182,21,10,8,7,19,17,1
5,4,0,0,1,1,0,0
9,4,2,1,1,2,2,0
11,1,1,1,0,1,0,0
17,2,0,0,0,4,0,0
17,3,3,0,0,4,2,0
167,29,6,9,8,23,12,1
155,12,7,5,14,26,14,1
114,18,11,1,1,18,1,1
29,4,0,0,1,4,0,0
23,4,3,1,1,2,3,0
187,16,6,5,12,23,8,1
25,2,0,2,1,3,0,0
89,15,8,8,7,18,10,1
20,2,1,2,0,4,0,0
25,1,2,0,0,1,3,0
14,4,1,1,1,3,0,0
205,11,9,5,10,24,8,1
134,35,9,5,7,23,9,1
169,11,6,5,13,16,20,1
44,3,2,4,0,26,7,0
11,3,3,2,1,3,2,0
88,12,9,6,5,12,20,1
6,2,1,0,2,3,2,0
126,39,10,5,11,24,21,1
215,33,11,4,13,28,10,1
102,36,9,5,1,8,2,1
185,37,8,6,14,20,12,1
218,39,10,9,7,29,20,1
16,1,3,0,2,2,3,0
180,14,9,5,13,25,13,1
18,3,1,1,1,4,0,0
143,15,4,7,9,10,11,1
216,22,10,6,13,21,13,1
205,35,11,2,13,10,24,1
164,11,6,7,13,23,14,1
141,31,11,7,10,19,22,1
177,12,10,5,4,28,18,1
5,4,1,0,2,2,1,0
21,2,1,1,0,2,1,0
213,28,9,6,12,18,16,1
115,18,10,6,12,18,24,1
261,15,11,4,9,12,19,1
18,1,2,0,2,3,2,0
166,29,6,9,14,26,15,1
18,3,2,0,0,2,1,0
20,3,2,2,2,3,3,0
203,11,8,8,6,12,21,1
9,3,1,2,0,1,2,0
233,32,5,9,4,16,16,1
19,1,2,2,0,3,0,0
11,2,0,2,0,4,0,0
22,4,2,2,0,1,2,0
27,2,3,1,0,4,3,0
127,38,2,9,14,11,22,1
34,2,2,5,5,14,22,1
198,14,10,5,5,27,22,1
231,20,9,7,8,14,12,1
106,25,10,9,7,16,22,1
25,1,0,2,1,4,0,0
102,38,10,6,8,18,23,1
68,33,10,8,10,22,10,1
79,18,7,8,7,24,14,1
67,13,10,5,11,10,19,1
16,2,2,2,2,4,2,0
99,25,10,5,8,28,18,1
24,2,1,1,1,4,3,0
6,2,3,1,2,1,1,0
80,35,8,5,8,28,22,1
29,3,2,0,2,2,3,0
12,4,1,1,1,4,3,0
236,29,9,9,14,27,23,1
16,1,0,0,1,2,1,0
126,27,6,4,12,20,18,1
5,4,1,2,0,1,2,0
8,1,2,1,0,4,0,0
233,20,6,7,7,12,21,1
261,32,11,7,6,19,20,1
291,10,5,4,10,26,24,1
14,2,3,0,0,3,1,0
28,3,1,1,2,2,3,0
198,17,6,5,12,21,21,1
22,1,0,1,0,3,2,0
199,32,2,6,3,7,20,1
271,20,3,8,3,3,21,1
8,3,1,1,2,2,2,0
14,1,0,2,2,2,0,0
11,3,0,0,0,1,0,0
9,2,1,1,1,4,0,0
85,21,8,0,9,12,15,1
22,3,1,2,2,1,0,0
10,3,3,1,2,3,1,0
171,22,8,8,11,22,13,1
5,2,2,2,2,3,1,0
253,31,9,4,13,13,13,1
19,2,0,2,0,1,1,0
275,39,9,1,8,14,3,1
137,25,6,8,9,23,8,1
144,14,6,6,2,28,4,1
13,4,0,2,2,3,3,0
14,2,2,2,0,1,2,0
68,34,11,5,9,28,12,1
24,3,1,1,2,4,0,0
95,39,5,4,8,21,14,1
272,15,9,7,10,23,13,1
232,23,7,8,8,25,19,1
19,3,1,2,1,3,2,0
260,12,11,6,11,14,20,1
132,31,7,8,8,12,13,1
151,23,9,7,7,23,18,1
16,37,0,7,3,7,17,1
267,18,6,9,12,28,16,1
168,10,11,5,14,25,24,1
268,39,6,8,9,19,23,1
125,35,6,6,6,12,11,1
239,21,5,4,7,17,17,1
295,34,11,4,9,28,11,1
288,11,7,9,4,23,21,1
13,2,1,1,0,4,1,0
243,13,8,5,13,26,22,1
223,35,9,8,6,18,11,1
18,1,3,2,0,3,3,0
175,6,9,7,10,25,4,1
263,34,9,4,4,28,12,1
185,29,5,4,12,22,21,1
6,3,1,0,1,1,2,0
285,30,8,8,9,23,17,1
14,1,2,2,1,3,2,0
169,39,9,8,11,22,11,1
189,19,9,5,13,27,12,1
29,1,3,2,2,4,1,0
134,17,8,6,6,10,13,1
285,27,5,5,14,17,12,1
25,3,2,2,0,3,3,0
77,15,11,4,5,17,5,1
252,37,10,7,14,24,20,1
54,13,8,8,4,28,9,1
209,26,7,4,9,14,20,1
253,14,8,6,13,22,8,1
29,1,2,1,1,3,2,0
5,4,0,2,1,3,1,0
21,2,2,0,0,3,3,0
26,3,3,0,1,2,2,0
22,2,1,2,2,4,3,0
174,37,7,9,10,27,0,1
18,2,2,1,0,1,0,0
123,29,5,8,8,26,12,1
125,30,8,7,12,14,23,1
25,1,3,2,1,3,3,0
19,2,0,0,0,1,2,0
106,31,9,6,14,21,23,1
10,4,1,2,0,3,1,0
29,3,1,0,1,4,1,0
129,28,5,7,10,21,10,1
291,26,6,4,7,25,15,1
259,24,7,4,6,22,16,1
257,31,10,6,9,23,13,1
124,26,7,4,7,19,22,1
40,33,3,3,5,4,14,1
163,16,9,6,12,25,15,1
24,1,1,2,0,1,3,0
257,19,5,4,14,11,20,1
12,2,3,2,0,2,1,0
6,2,1,1,0,3,3,0
276,21,8,6,12,28,12,1
116,20,9,6,13,17,18,1
15,20,5,8,9,19,15,1
6,3,3,2,2,2,2,0
69,27,10,5,5,26,18,1
15,3,2,1,2,4,1,0
269,32,9,7,11,18,17,1
9,4,0,2,1,3,3,0
10,4,1,1,1,3,1,0
26,1,3,1,0,2,1,0
279,30,10,7,11,27,9,1
286,21,10,8,13,26,15,1
11,3,1,0,0,3,3,0
263,21,7,5,13,10,20,1
103,38,6,8,9,25,12,1
23,2,0,2,2,2,0,0
298,24,9,4,5,20,11,1
27,4,2,2,2,1,0,0
16,3,1,1,0,1,1,0
5,3,0,2,1,4,0,0
54,5,5,4,6,4,4,1
271,15,8,5,12,15,11,1
228,33,8,8,6,19,22,1
11,1,3,0,2,3,1,0
6,17,5,8,13,4,15,1
6,1,1,0,0,4,2,0
70,23,7,7,4,14,16,1
280,30,7,8,12,16,23,1
29,3,0,0,2,2,3,0
10,3,0,0,0,3,0,0
26,3,0,0,2,2,1,0
28,4,3,1,2,3,0,0
10,3,0,2,2,2,2,0
13,4,3,1,1,3,1,0
148,39,11,9,4,15,12,1
189,27,9,5,10,22,13,1
181,27,8,5,9,15,13,1
259,12,6,5,13,17,18,1
232,21,11,9,8,19,13,1
294,26,6,8,8,13,8,1
20,1,2,1,0,2,0,0
5,1,1,1,1,3,3,0
9,1,3,1,2,1,2,0
232,21,9,7,12,24,16,1
10,4,1,1,0,3,3,0
12,1,1,2,0,3,1,0
64,14,6,7,5,18,20,1
18,3,1,2,0,1,1,0
22,4,0,1,1,4,1,0
6,3,3,2,0,4,3,0
7,3,3,1,0,3,2,0
269,12,8,7,11,28,13,1
110,22,4,3,14,17,2,1
248,23,11,4,6,29,15,1
159,14,9,8,6,7,23,1
113,11,1,1,5,0,10,1
37,38,8,8,7,28,6,1
19,3,2,0,1,1,2,0
137,28,10,5,13,21,23,1
176,23,11,8,4,24,17,1
15,1,0,1,0,3,0,0
293,26,6,6,7,25,13,1
24,3,2,1,2,2,3,0
205,36,11,9,12,21,17,1
143,20,5,4,7,13,14,1
23,1,0,0,1,3,3,0
17,2,3,2,0,4,1,0
6,4,0,1,1,1,0,0
15,3,1,1,2,3,2,0
249,37,11,2,7,2,8,1
10,4,2,2,1,3,3,0
216,27,7,6,9,13,20,1
9,4,0,0,2,3,3,0
227,38,7,9,9,17,11,1
21,2,1,2,1,3,0,0
140,22,11,7,8,23,23,1
226,29,5,9,12,12,19,1
26,2,2,0,0,2,1,0
8,2,1,2,2,2,3,0
20,4,3,1,1,3,0,0
17,2,1,1,2,1,2,0
148,16,7,4,8,18,3,1
269,37,5,6,5,17,12,1
207,22,5,5,9,21,20,1
12,2,1,0,2,2,3,0
27,4,3,1,1,1,2,0
17,1,1,2,0,2,0,0
11,4,2,2,0,4,1,0
9,3,2,1,0,3,1,0
10,2,0,1,0,3,3,0
69,27,11,6,9,22,12,1
88,38,6,5,5,25,13,1
247,34,5,6,7,28,19,1
18,1,3,2,0,3,3,0
291,37,10,0,13,9,3,1
27,3,1,1,1,2,3,0
149,20,6,5,7,21,20,1
230,21,5,6,12,20,23,1
20,2,0,2,1,2,2,0
5,4,1,0,0,4,1,0
20,4,1,1,2,2,0,0
181,11,11,7,12,12,22,1
5,4,2,2,1,1,0,0
279,14,9,7,6,20,16,1
252,10,9,8,8,20,13,1
5,2,1,0,0,1,1,0
9,1,3,2,1,3,2,0
247,38,9,7,8,25,22,1
65,20,6,5,9,13,24,1
123,24,6,4,10,26,20,1
251,34,5,6,10,12,22,1
23,4,3,1,0,2,0,0
21,1,3,1,2,3,1,0
29,3,2,1,0,3,2,0
240,21,8,5,12,29,12,1
139,36,10,7,12,28,19,1
120,30,9,6,13,11,24,1
124,38,11,9,6,28,20,1
262,20,6,6,12,25,11,1
60,27,6,8,14,17,22,1
235,23,7,5,4,28,10,1
178,29,3,5,12,20,24,1
15,2,0,0,0,2,0,0
79,24,6,9,10,16,11,1
23,1,2,0,1,3,0,0
195,29,11,9,5,26,24,1
105,33,7,4,14,25,10,1
231,10,10,9,8,12,18,1
23,4,2,1,1,4,2,0
249,38,5,6,6,23,20,1
17,3,2,1,2,2,2,0
139,28,6,5,4,13,21,1
161,30,0,2,1,0,4,1
217,21,9,5,9,21,16,1
167,20,7,8,6,15,15,1
8,4,1,0,2,3,1,0
87,28,11,7,9,25,8,1
102,20,11,9,9,29,8,1
168,39,8,6,10,26,11,1
17,4,2,2,2,2,2,0
93,11,6,4,8,13,10,1
137,20,7,7,7,24,18,1
274,32,6,9,6,14,16,1
148,23,3,4,2,21,12,1
88,12,5,6,4,14,9,1
82,19,10,9,13,10,20,1
127,14,11,5,6,13,10,1
21,2,1,2,1,1,1,0
27,1,3,1,0,2,0,0
16,1,1,0,2,4,3,0
10,2,1,0,0,3,3,0
27,1,3,1,2,2,0,0
14,3,3,0,1,3,1,0
19,3,2,1,1,2,2,0
135,36,6,8,7,24,9,1
11,2,1,2,0,4,2,0
107,35,10,8,9,17,11,1
8,2,1,1,1,2,3,0
61,34,7,6,13,23,24,1
76,29,9,7,8,13,17,1
165,12,10,7,7,26,10,1
238,23,6,9,12,24,17,1
8,3,1,1,0,3,1,0
60,24,11,4,5,19,22,1
73,11,6,9,10,28,11,1
26,4,3,1,0,2,0,0
10,4,1,0,2,2,1,0
83,18,11,5,8,13,22,1
72,27,6,5,13,19,12,1
15,1,3,1,0,4,2,0
203,11,9,8,11,11,12,1
191,21,11,7,13,16,21,1
21,1,2,0,0,1,0,0
106,5,1,3,6,19,24,1
12,2,2,0,0,3,0,0
25,2,3,1,2,1,0,0
16,2,1,1,2,2,3,0
99,18,9,7,6,12,9,1
285,35,8,5,6,18,24,1
231,18,11,4,10,24,21,1
11,1,2,0,1,1,1,0
27,1,3,0,0,4,3,0
267,39,5,5,4,23,15,1
14,1,0,0,0,1,2,0
12,1,2,0,2,3,0,0
13,1,2,1,2,1,0,0
5,2,2,1,0,4,3,0
222,10,9,5,8,17,19,1
101,39,9,4,3,14,23,1
160,13,11,4,8,13,18,1
11,1,0,1,1,3,2,0
279,12,8,7,7,24,18,1
119,34,6,4,5,29,22,1
235,10,7,7,10,10,15,1
28,2,1,2,1,1,3,0
5,1,0,1,0,4,2,0
118,27,10,7,11,15,12,1
6,4,3,2,1,1,0,0
268,11,7,6,7,26,8,1
19,2,0,1,2,2,3,0
254,22,7,8,6,25,15,1
197,39,9,9,8,15,19,1
22,1,1,0,1,2,3,0
241,32,7,4,9,27,13,1
163,19,8,7,14,14,15,1
85,31,5,4,13,16,8,1
15,3,2,0,1,3,3,0
296,36,7,8,10,16,23,1
81,33,9,8,7,18,20,1
26,1,3,0,2,4,2,0
139,11,10,4,4,12,23,1
265,21,5,6,10,19,20,1
16,1,3,0,1,2,1,0
118,26,9,4,11,16,21,1
14,4,2,2,0,1,2,0
252,27,8,9,5,14,23,1
7,3,2,1,1,2,0,0
292,33,10,5,7,24,17,1
173,12,5,5,9,26,22,1
202,29,3,7,11,13,5,1
14,2,3,2,2,1,2,0
24,3,0,2,1,4,1,0
71,39,10,6,7,19,15,1
15,3,1,1,0,4,2,0
140,28,6,7,6,27,14,1
135,39,9,8,13,10,24,1
20,3,2,1,1,1,0,0
5,4,1,0,0,1,1,0
265,7,11,6,1,11,17,1
298,21,10,6,5,18,10,1
22,2,0,2,0,4,0,0
9,1,2,1,0,1,2,0
274,19,11,9,8,26,14,1
218,35,11,9,13,23,24,1
30,5,6,3,14,28,1,1
21,3,3,2,0,4,1,0
80,33,9,8,4,12,11,1
8,3,1,2,2,1,2,0
28,3,2,1,0,4,2,0
296,25,10,9,12,17,11,1
237,18,5,6,13,13,13,1
121,14,8,4,8,18,17,1
22,3,1,2,1,1,2,0
23,4,1,0,0,4,0,0
206,29,9,8,9,11,13,1
180,21,7,1,7,17,23,1
268,20,10,5,7,27,15,1
141,25,2,9,1,23,17,1
22,1,1,1,0,4,3,0
254,21,11,9,11,13,17,1
29,1,3,1,2,1,3,0
61,33,10,4,5,16,21,1
20,1,2,0,0,1,2,0
166,10,9,7,10,11,14,1
22,1,1,0,0,4,1,0
23,2,0,0,0,4,1,0
25,3,3,2,1,2,0,0
20,3,3,2,1,4,0,0
99,15,8,9,12,24,18,1
173,29,11,6,12,27,18,1
192,35,7,7,5,11,15,1
15,4,2,0,1,3,1,0
96,11,9,4,11,23,22,1
18,3,0,1,2,4,1,0
25,2,1,0,1,2,2,0
111,18,9,8,5,25,11,1
171,19,9,5,10,17,17,1
287,27,11,9,13,10,12,1
148,16,2,2,8,9,19,1
10,1,3,1,0,3,1,0
177,36,9,8,13,21,14,1
